,OPIS Truckstop ID,Address,Truckstop Name,City,State,Rack ID,Retail Price,lat_truck,lon_truck,lat_city,lon_city
54,267,SR-154 & SR-129,CORNER MARKET #117,Dodge City,KS,357,3.399,37.744388,-99.97685399999999,37.7527982,-100.0170787
55,269,"I-75, EXIT 15",PILOT TRAVEL CENTERS #24,Monroe                                  ,MI,325,3.379,41.9635399,-83.353225,41.9164343,-83.3977101
56,278,US-41,CARLISLE PLAZA,Carlisle,IN,510,3.499,38.955321,-87.40681769999999,38.9623034,-87.40255719999999
57,281,"I-65, EXIT 76 & US-31",CIRCLE K #4700065,Taylorsville,IN,375,3.399,39.295954,-85.9578153,39.2958844,-85.9508264
58,289,"I-70, MM 209",LOVES TRAVEL STOP #173,Lawrence,KS,553,3.229,39.0199187,-95.1355244,38.9716689,-95.2352501
59,292,US-169 & CR-5000,PETES #56,Cherryvale,KS,307,3.23233333,37.2691761,-95.56668069999999,37.270344,-95.55247879999999
60,293,"I-35, MILE MARKER 97",LOVES TRAVEL STOP #176,Matfield Green,KS,336,3.25566666,38.095658,-96.5794648,38.1591843,-96.5605664
61,304,"I-91, EXIT 4",FL Roberts,Springfield,MA,100,3.599,42.09441229999999,-72.5136914,42.1014831,-72.589811
62,309,"I-635, EXIT 3",QUIKTRIP #231,Kansas City,KS,400,3.199,39.0902326,-94.6782193,39.11553139999999,-94.62678729999999
63,323,"I-80, EXIT 126",SAPP BROS TRAVEL CENTER,Ogallala,NE,475,3.46566666,41.1171101,-101.7132056,41.12821780000001,-101.7203993
64,326,"I-15, EXIT 357",FLYING J TRAVEL PLAZA #748,Willard                                 ,UT,835,3.749,41.4127699,-112.0408891,41.4127699,-112.0408891
65,341,"I-95, EXIT 329",TA JACKSONVILLE SOUTH TRAVEL CENTER,Saint Johns,FL,75,3.469,30.065901,-81.495346,30.0820653,-81.5471201
66,347,I-90/80-IN TOLL RD MM 22E,7-ELEVEN #40514,Portage,IN,365,3.99066666,41.5758707,-87.1761455,41.5758707,-87.1761455
67,358,"I-81N, EXIT 2W & I-81S, EXIT 3",TA BINGHAMTON TRAVELCENTER,Binghamton,NY,32,3.724,42.10130909999999,-75.84179809999999,42.09868669999999,-75.91797380000001
68,361,"I-295, EXIT 25",CIRCLE K #2726293,Jacksonville,FL,75,3.31566666,30.3321838,-81.65565099999999,30.3321838,-81.65565099999999
69,368,"I-87, EXIT 16",WILTON TRAVEL PLAZA,Gansevoort                              ,NY,12,3.774,43.170124,-73.71459279999999,43.1961848,-73.65178399999999
70,372,"I-94, EXIT 5",GAS DEPOT,Hammond,IN,365,3.999,41.5833688,-87.5000412,41.5833688,-87.5000412
71,381,US-69 & US-135,7-Eleven #41830,Jacksonville,TX,630,2.91566666,31.9377403,-95.25035439999999,31.963778,-95.27050419999999
72,387,"I-8, EXIT 12",Circle K #2709664,Yuma,AZ,930,3.489,32.6926512,-114.6276916,32.6926512,-114.6276916
73,388,"I-71, EXIT 131",Pilot Travel Centers #14,Sunbury,OH,315,3.719,40.2654111,-82.9240526,40.2425623,-82.85906729999999
74,391,"I-71, EXIT 209",PILOT TRAVEL CENTERS #13,Seville,OH,305,3.699,41.0297493,-81.9068451,41.010055,-81.86236000000001
75,403,"I-70, EXIT 126 & SR-37",TRUCKOMAT OF HEBRON,Hebron,OH,315,3.429,39.9377824,-82.5358783,39.9617305,-82.4912676
76,407,"I-80 & I-280, EXIT 71",FUEL MART #641,Perrysburg                              ,OH,550,3.499,41.5224351,-83.4642525,41.556996,-83.627157
77,421,"I-40 & I-35, EXIT 127",PETRO STOPPING CENTER #316,Oklahoma City,OK,483,3.30233333,35.4661902,-97.4755967,35.4675602,-97.5164276
78,424,"I-40, EXIT 166",E EXPRESS,Choctaw,OK,483,2.899,35.3906254,-97.26589589999999,35.4975625,-97.2689212
79,425,"I-16, EXIT 51",Neighbors Express,Dublin                                  ,GA,85,3.299,32.4935836,-82.9300281,32.5404447,-82.90375399999999
80,442,US-385 & SR-2,WESTERN COOP,Alliance,NE,795,3.324,42.097423,-102.880957,42.0930235,-102.8702006
81,455,"I-95, EXIT 104 & SR-207",MR FUEL #753,Ruther Glen,VA,180,3.26566666,37.9395098,-77.46582839999999,37.9287494,-77.4558151
82,456,US-24,THE COUNTRY OASIS,Woodburn                                ,IN,370,3.399,41.1245048,-84.9249224,41.1253271,-84.8532963
83,458,I-29 EXIT 110,HAPPY HILLS GAS & COFFEE,Rock Port,MO,400,3.399,40.409999,-95.553928,40.4111122,-95.5169286
84,460,I-20 EXIT 44,TRUCK STOP 44,Gilbert,SC,135,3.079,33.8714589,-81.3889986,33.9243121,-81.3937131
85,461,"I-26, EXIT 145 & US-601",SPINX #271,Orangeburg,SC,42,3.26233333,33.5525905,-80.8277877,33.4918203,-80.8556476
86,469,US-160 & SR-17,LOAF N JUG #750010,Alamosa,CO,803,3.259,37.473579,-105.856804,37.4694491,-105.8700214
87,474,"I-20, EXIT 169 & US-80",KEWANEE 1 STOP,Toomsuba,MS,705,3.299,32.4254946,-88.4479357,32.4184448,-88.50698679999999
88,478,"I-29, EXIT 215",GASTRAK OF PEMBINA,Pembina                                 ,ND,355,3.299,48.96972,-97.255027,48.9663765,-97.2436761
89,483,US-54/SR-136/SR-3 & US-64,ALLSUPS #2387,Guymon,OK,585,2.97566666,36.6888796,-101.4660553,36.6828041,-101.4815493
90,486,"I-35 N, EXIT 4",LA NORIA CONV STORES,Laredo                                  ,TX,693,3.299,27.5666436,-99.5044008,27.5035613,-99.5075519
91,489,US-87 & US-191,EDDIES CORNER,Moore,MT,815,3.749,46.982644,-109.744633,46.975523,-109.6968536
92,491,"I-75, EXIT 117",One9 #403,Heiskell,TN,405,2.999,36.1109569,-84.02016800000001,36.0818558,-84.0541338
93,496,"I-40 & I-75, EXIT 374",PILOT TRAVEL CENTERS #270,Knoxville,TN,405,3.439,35.9037332,-84.14074889999999,35.9606384,-83.9207392
94,509,"I-10, EXIT 140B",LOVES TRAVEL STOPS #256,Van Horn,TX,640,3.649,31.040421,-104.8192182,31.0398558,-104.8307698
95,522,"I-70 & ST-285, EXIT 186",GO MART FOOD STORE #57,Lore City                               ,OH,430,3.179,40.031068,-81.4470825,39.9847938,-81.45845229999999
96,523,"I-985, EXIT 20 & SR-60",CIRCLE K #2723322,Gainesville,GA,18,3.26566666,34.2978794,-83.8240663,34.2978794,-83.8240663
97,525,US-45 ALT,FASTBREAK,West Point,MS,705,3.059,33.5919561,-88.6586689,33.6076186,-88.6503254
98,546,US-30,PLAZA 30,Wanatah,IN,365,3.499,41.432945,-86.8217595,41.4305964,-86.898358
99,557,"I-80, EXIT 73",SAPP BROS TRAVEL CENTER,Peru,IL,290,3.429,41.3666542,-89.15218039999999,41.3275349,-89.1289728
100,559,"I-40, EXIT 142",SHELL MORGAN ROAD TRUCK STOP,Maumelle,AR,695,3.20733333,34.8700046,-92.39775089999999,34.8700046,-92.39775089999999
101,566,"I-80/I-94, EXIT 6",TA GARY TRAVEL CENTER,Gary,IN,365,3.83066666,41.6020403,-87.3371523,41.6020403,-87.3371523
102,567,"I-10 & I-8, EXIT 203",TA ELOY TRAVEL CENTER,Eloy,AZ,930,3.459,32.7556068,-111.5542706,32.7558962,-111.554844
103,572,"I-69, EXIT 309A",PILOT TRAVEL CENTER #881,Fort Wayne                              ,IN,370,3.8890000000000002,41.1187711,-85.1834406,41.079273,-85.1393513
104,576,"I-10, EXIT 76",PETRO STOPPING CENTER #343,Egan,LA,600,3.624,30.2368713,-92.5059689,30.2368713,-92.5059689
105,578,"I-84, EXIT 17",LOVES TRAVEL STOP #449,Troutdale,OR,935,3.779,45.5436111,-122.3916667,45.5299324,-122.399317
106,579,"I-80, EXIT 104 & US-191",FLYING J TRAVEL PLAZA #764,Rock Springs,WY,835,3.67066666,41.58746439999999,-109.2029043,41.58746439999999,-109.2029043
107,586,"I-82, EXIT 80",AMERISTAR TRAVEL PLAZA #120,Prosser,WA,925,4.479,46.220871,-119.788798,46.2067997,-119.7689222
108,588,"I-20/I-59, EXIT 77",TA TUSCALOOSA TRAVEL CENTER,Cottondale,AL,615,2.964,33.17594890000001,-87.4463834,33.189202,-87.4565956
109,591,"I-70, EXIT 58 & SR-23",TA Concordia Travel Plaza,Concordia,MO,400,3.22566666,38.9833489,-93.5685464,38.9833489,-93.5685464
110,599,"I-80, EXIT 59 & SR-17J",Sapp Bros Travel Center,Sidney,NE,475,3.50066666,41.1182772,-102.9500894,41.1448219,-102.9774497
111,602,"I-89/SR-120, EXIT 18 & SR-120",JIFFY MART EXIT 18 TRUCK STOP,Lebanon,NH,12,3.599,43.6507903,-72.2418165,43.6422934,-72.2517569
112,614,"I-84, EXIT 5",TA MAYBROOK TRAVEL CENTER,Montgomery,NY,120,4.359,41.5043238,-74.2206489,41.5275938,-74.23681599999999
113,628,"I-90,  EXIT 218",KWIK FILL #227,Geneva,OH,305,3.15233333,41.7680342,-80.9462406,41.8050539,-80.94814889999999
114,629,TCH-16,FLYING J #850,Edmonton,AB,80,4.4007354649999995,53.57107389999999,-113.61305,53.5460983,-113.4937266
115,636,"I-5, EXIT 233 E",UNION 76,Albany,OR,935,3.379,44.6365107,-123.1059282,44.6365107,-123.1059282
116,651,"I-40, EXIT 126 & US-641",ONE9 #1366,Holladay,TN,460,2.98566666,35.8430938,-88.0849551,35.8718246,-88.144109
117,652,"I-40 & I-75, EXIT 374",TA KNOXVILLE EAST TRAVEL CENTER,Knoxville,TN,405,3.42566666,35.9941738,-83.8871984,35.9606384,-83.9207392
118,659,HWY 2 SOUTH,FLYING J #869,Nanton,AB,50,4.563321978333334,50.3415416,-113.7655356,50.3494617,-113.7749129
119,669,"I-10,  EXIT 4",PETRO STOPPING CENTER #350,Canutillo,TX,640,3.499,31.9114925,-106.6002687,31.9114925,-106.6002687
120,672,"I-295/US-130,EXIT 22",CROWN POINT TRUCK STOP,Thorofare,NJ,150,3.549,39.8519151,-75.1724022,39.8422093,-75.19693459999999
121,680,"I-29, EXIT 207 & US-12",TA EXPRESS SUMMIT,Summit,SD,566,3.20566666,45.3044062,-97.0364661,45.3044062,-97.0364661
122,684,"I-86/SR-17, EXIT 16",7-ELEVEN #35101,Randolph,NY,38,4.499,42.1589736,-78.9911456,42.162005,-78.9753174
123,689,"I-235, EXIT 4",FLYING EAGLE,Wichita,KS,570,3.499,37.6337578,-97.3899057,37.68717609999999,-97.33005299999999
124,692,US-63,BP,Ottumwa,IA,489,3.399,41.01602930000001,-92.40830220000001,41.01602930000001,-92.40830220000001
125,739,US-23,Arco #364420,Greenup,KY,255,3.649,38.5677508,-82.8306417,38.5731349,-82.83016769999999
126,748,US-85,QUIKTRIP #4231,Evans,CO,800,3.17233333,40.3850812,-104.6890066,40.3763701,-104.6921874
127,769,US-61/US-136,AYERCO #26,Alexandria,MO,345,3.01566666,40.3743949,-91.4470736,40.3594887,-91.455432
128,815,"US-18/SR-151, EXIT 58",Kwik Trip #1508,Barneveld,WI,420,3.489,43.0088185,-89.9011941,43.0155526,-89.8954011
129,855,US-41 & SR-137,SPEEDWAY #7459,North Chicago,IL,293,3.389,42.3073391,-87.87728100000001,42.325578,-87.8411818
130,863,US-301/SR-73,Ocean Fuel,Sylvania,GA,195,3.499,32.8157694,-81.624579,32.7504441,-81.636776
131,906,"I-40, EXIT 280",PILOT TRAVEL CENTERS #429,West Memphis,AR,435,3.395,35.1576689,-90.137699,35.1465418,-90.18478619999999
132,908,"I-65, EXIT 246 & SR-119",CIRCLE K #2704888,Pelham,AL,615,3.46566666,33.2856687,-86.8099885,33.2856687,-86.8099885
133,912,"I-20/59,  EXIT 100",PETRO STOPPING CENTER #319,Mc Calla,AL,615,3.12566666,33.2795838,-87.0921089,33.345078,-87.0140057
134,936,"I-40, EXIT 129",CASEYS #4254,Conway,AR,695,3.03233333,35.0661766,-92.42261979999999,35.0917506,-92.4366522
135,970,"I-17/SR-60, EXIT 199A",CIRCLE K #2702885,Phoenix,AZ,930,3.39233333,33.4483771,-112.0740373,33.4483771,-112.0740373
136,977,"I-10, EXIT 17",PILOT TRAVEL CENTER #328,Quartzsite,AZ,930,3.959,33.6615559,-114.2367919,33.6639137,-114.2299486
137,981,"I-15, EXIT 93",STINKER #85,Blackfoot,ID,825,3.53233333,43.1961236,-112.3583297,43.19047090000001,-112.3449773
138,982,"I-8, EXIT 7 & SR-195",CIRCLE K #2701948,Yuma,AZ,900,3.56566666,32.6926512,-114.6276916,32.6926512,-114.6276916
139,1028,"I-495, EXIT 4 & SR-9",FOUR STATES TRUCK STOP,New Castle,DE,243,3.424,39.6620397,-75.5668166,39.6620397,-75.5668166
140,1042,US-441 & SR-100A,Union 76,Lake City,FL,75,3.56233333,30.1830615,-82.6098098,30.1893883,-82.6394016
141,1043,I-75 EXIT 414  & US-41,ONE9 #1401,Lake City,FL,75,3.2515,29.9958288,-82.5981109,30.1893883,-82.6394016
142,1047,"I-10/SR-8, EXIT 142 & SR-71",TA MARIANNA TRAVEL CENTER,Marianna,FL,20,3.60733333,30.7187442,-85.18380839999999,30.7743596,-85.2268735
143,1075,"I-16 /SR-404, EXIT 51 & US-441",PILOT TRAVEL CENTER #68,Dublin,GA,85,3.415666665,32.4873027,-82.9394349,32.5404447,-82.90375399999999
144,1106,"I-20, EXIT 172",CIRCLE K #2705367,Thomson,GA,16,3.399,33.504823,-82.502388,33.4706927,-82.50457329999999
145,1112,US-59/SR-141,BC AMPRIDE TRUCK PLAZA,Denison,IA,527,3.399,42.0238139,-95.37128039999999,42.024988,-95.3588867
146,1115,SR-57/SR-14,KWIK STAR #704,Parkersburg,IA,565,3.58233333,42.570948,-92.786189,42.5774797,-92.78686340000002
147,1121,"I-84, EXIT 182",TRAVELERS OASIS,Eden,ID,787,3.799,42.57503060000001,-114.2969425,42.6057451,-114.2108634
148,1128,"I-94/US-41, EXIT 1",TA CHICAGO NORTH TRAVEL CENTER,Wadsworth,IL,444,3.8115,42.4836898,-87.95057,42.4286813,-87.9039574
149,1132,"I-57, EXIT 83",SPEEDWAY #7423,Ina,IL,293,3.249,38.1543692,-88.9099868,38.1511606,-88.9039554
150,1136,"I-74, EXIT 206",PILOT TRAVEL CENTER #171,Oakwood,IL,280,3.499,40.12375,-87.779499,40.1161471,-87.7783592
151,1140,"I-55, EXIT 82 & SR-104",CIRCLE K #4701398,Divernon,IL,280,3.499,39.5656082,-89.65731919999999,39.5656082,-89.65731919999999
152,1149,"I-70, EXIT 96",PILOT TRAVEL CENTER #30,Greenfield,IN,375,3.959,39.8215028,-85.916231,39.785043,-85.7694226
153,1151,"I-70, EXIT 115 & SR-109",SPEEDWAY #8061,Knightstown,IN,375,3.759,39.8429412,-85.558937,39.7956007,-85.5263629
154,1154,SR-71 & CR-214,CIRCLE K #2704691,Cedar Creek,TX,595,3.199,30.1760606,-97.52698769999999,30.0873153,-97.501432
155,1156,"I-74/US-421, EXIT 116 & SR-44",CIRCLE K #4700028,Shelbyville,IN,375,3.599,39.5214373,-85.7769238,39.5214373,-85.7769238
156,1157,"I-70, EXIT 11 & SR-46",One9 #297,Terre Haute                             ,IN,510,3.43566666,39.43339870000001,-87.3324633,39.4667034,-87.41390919999999
157,1158,US-30  & SR-49,PILOT TRAVEL CENTERS #36,Valparaiso,IN,365,3.864,41.448527,-87.010376,41.4730948,-87.0611412
158,1163,US-54,SHORT STOP #13,Emporia,KS,553,2.839,38.4210983,-96.1819799,38.403903,-96.18166260000001
159,1176,"I-75, EXIT 129",PILOT TRAVEL CENTERS #353,Georgetown,KY,410,3.20566666,38.2760505,-84.55342490000001,38.2097967,-84.55883109999999
160,1179,"I-65, EXIT 105",PILOT TRAVEL CENTERS #399,Lebanon Junction,KY,415,3.609,37.8272189,-85.7236473,37.8340476,-85.72934980000001
161,1196,US-61 & SR-964,SOUTHERN BELLE TRUCK STOP,Saint Francisville,LA,725,3.384,30.7486384,-91.2940859,30.7880721,-91.3768479
162,1199,"I-190, EXIT 7",ALLTOWN MARKETS #306,Leominster,MA,178,3.68233333,42.4935882,-71.7271717,42.5250906,-71.759794
163,1202,"I-95, EXIT 93 & SR-222",ONE9 #290,Perryville,MD,22,3.599,39.5892328,-76.0651496,39.5601129,-76.0713385
164,1204,"I-70 & I-57, EXIT 159",PETRO STOPPING CENTER #321,Effingham,IL,574,3.434,39.1195791,-88.57235639999999,39.1200418,-88.5433829
165,1208,US-131,D AVENUE FUEL PLAZA,Kalamazoo,MI,465,3.2990000000000004,42.3757041,-85.6785138,42.2917069,-85.5872286
166,1210,"I-94, EXIT 56 & SR-51",ROADHAWK TRAVEL CENTER,Paw Paw                                 ,MI,465,3.579,42.1976439,-85.967002,42.2178171,-85.89112460000001
167,1217,"I-90, EXIT 179",KWIK TRIP #250,Austin,MN,515,3.374,43.6666296,-92.97463669999999,43.6666296,-92.97463669999999
168,1218,SR-210,CASEYS #3658,Pillager,MN,522,3.299,46.3283729,-94.47467999999999,46.3283729,-94.47467999999999
169,1225,US-61 & US-61 BUS,AYERCO #35,Bowling Green,MO,494,3.01566666,39.3320266,-91.1783959,39.3419891,-91.1951437
170,1234,US-71 & US-160,Lamar Travel Plaza,Lamar,MO,416,3.199,37.4952517,-94.30155309999999,37.49504780000001,-94.27661479999999
171,1236,US-36 & US-24,AYERCO #44,Palmyra,MO,494,3.01566666,39.692192,-91.5091875,39.7942118,-91.5232106
172,1240,US-65,TEMP STOP #103,Sedalia,MO,400,3.199,38.6717177,-93.25117709999999,38.7044609,-93.2282613
173,1247,US-63 & SR-14,SNAPPY MART #11,West Plains,MO,535,3.299,36.7130034,-91.8253589,36.7281154,-91.8523711
174,1251,US-72,MAPCO #3009,Corinth,MS,435,3.154,34.9126189,-88.49914179999999,34.9342548,-88.5222702
175,1256,US-82/US-278,DOUBLE QUICK #89,Greenville,MS,655,3.25566666,33.399661,-91.0377029,33.399661,-91.0377029
176,1265,US-78 & RED BANKS RD S,JOE JOES TRAVEL CENTER,Red Banks,MS,435,2.97233333,34.8282114,-89.5663072,34.8281516,-89.5645253
177,1304,"I-85, EXIT 152",LOVES TRAVEL STOP #667,Mebane,NC,65,3.94733333,36.0678641,-79.313681,36.0968098,-79.269663
178,1315,US-421 BUS & US-15/US-501/US-1,CIRCLE K #2720218,Sanford,NC,177,3.08233333,35.4798757,-79.1802994,35.4798757,-79.1802994
179,1325,US-421 & US-74,SCOTCHMAN #3303,Wilmington,NC,245,3.629,34.1763666,-77.89393079999999,34.2103894,-77.8868117
180,1326,US-301/US-264 ALT & CR-1674,SPEEDWAY #7949,Wilson,NC,205,3.199,35.7258286,-77.91112369999999,35.7258286,-77.91112369999999
181,1333,US-30,PUMP & PANTRY #15,Grand Island,NE,330,3.30733333,40.9263957,-98.3420118,40.9263957,-98.3420118
182,1340,"NJ TNPK, EXIT 7 & US-206",BORDENTOWN VALERO,Bordentown,NJ,230,3.499,40.1462213,-74.71182639999999,40.1462213,-74.71182639999999
183,1342,"I-80, EXIT 47B",Delta,Fairfield,NJ,115,3.20233333,40.8837406,-74.3059959,40.8837406,-74.3059959
184,1344,US-202 & SR-17,BOLLA TRUCK STOP #193,Mahwah,NJ,115,3.53233333,41.0966818,-74.1571407,41.0886216,-74.1435843
185,1348,SR-73,GLOBAL,Palmyra,NJ,150,3.359,39.9961664,-75.0320091,40.0070565,-75.0282271
186,1356,"I-40 & HORIZON, EXIT 79",LOVES TRAVEL STOP #257,Milan,NM,580,3.59066666,35.1833538,-107.8997177,35.1697592,-107.890892
187,1364,"I-80/I-90, MM 56 WB",7- ELEVEN #40507,Rolling Prairie,IN,465,3.98233333,41.706374,-86.621285,41.67087710000001,-86.6158538
188,1372,"I-77, EXIT 101 & SR-627",PILOT TRAVEL CENTER #469,Canton,OH,249,3.62233333,40.7498843,-81.40337389999999,40.79894729999999,-81.378447
189,1376,"I-75, EXIT 118",FUEL MART #782,Lima                                    ,OH,411,3.08566666,40.6540424,-84.1334667,40.742551,-84.1052256
190,1379,"I-71, EXIT 209 & I-76/US-224, EXIT 1",TA LODI TRAVEL CENTER,Seville,OH,305,3.739,41.032228,-81.9077446,41.010055,-81.86236000000001
191,1384,"I-80/I-90, EXIT 13 & US-20ALT/SR-15",SUNOCO,Montpelier,OH,550,3.41566666,41.608395,-84.5560069,41.5844951,-84.6055076
192,1391,"I-35, EXIT 203 & SR-15",ONCUE EXPRESS #2045,Billings,OK,500,3.21566666,36.5351265,-97.3403658,36.5289239,-97.4439362
193,1395,"I-40, EXIT 66",DOMINO FOOD AND FUEL #1,Clinton                                 ,OK,483,3.099,35.5156056,-98.9673069,35.5156056,-98.9673069
194,1404,"I-74, EXIT 4 & SR-63",ONE9 #339,Covington,IN,375,3.26233333,40.1229802,-87.4506712,40.1417045,-87.3947357
195,1414,"I-70, EXIT 12/161",SAC SHOP #507,Breezewood                              ,PA,14,4.099,39.9991865,-78.2388071,39.9991865,-78.2388071
196,1424,US-15 & SR-394,GETTYSBURG TRAVEL PLAZA,Gettysburg,PA,70,3.899,39.89043119999999,-77.1832489,39.8309293,-77.2310955
197,1428,"I-65, EXIT 168 & SR-38/SR-25",CIRCLE K #4702408,Lafayette,IN,375,3.43233333,40.4167022,-86.87528689999999,40.4167022,-86.87528689999999
198,1432,"I-81, EXIT 57",KWIK FILL #259,Mechanicsburg                           ,PA,70,4.049,40.2462717,-77.0185717,40.2132692,-77.0080309
199,1444,"I-20, EXIT 92 & US-601",PILOT TRAVEL CENTERS #346,Lugoff,SC,135,3.43233333,34.1925185,-80.6868393,34.2273712,-80.6892486
200,1445,"I-80, EXIT 367",PILOT TRAVEL CENTERS #402,Cheyenne,WY,795,3.709,41.0988118,-104.8539559,41.1399814,-104.8202462
201,1447,US-221,HOT SPOT #3005,Chesnee,SC,210,3.199,35.1514757,-81.85978589999999,35.1486476,-81.8603364
202,1453,US-278/SR-101/SR-6 & SR-113,EXPRESS STOP,Rockmart,GA,193,3.319,34.0113272,-85.0283396,34.0026005,-85.0416133
203,1455,"I-95, EXIT 169",PETRO FLORENCE,Florence,SC,46,3.32566666,34.2665971,-79.73201949999999,34.1954331,-79.7625625
204,1461,"I-26, EXIT 15 & US-176",CIRCLE K #2705370,Inman,SC,210,3.099,35.0268737,-82.0324624,35.0486525,-82.0908175
205,1464,"I-20, EXIT 55 & SR-6",CIRCLE K #2723254,Lexington,SC,135,3.199,33.9815369,-81.2362107,33.9815369,-81.2362107
206,1470,US-1,CIRCLE K #2705348,Beech Island,SC,135,3.159,33.4879695,-81.9262425,33.4273614,-81.8909472
207,1479,"I-85, EXIT 63 & SR-290",TA SPARTANBURG TRAVEL CENTER,Duncan,SC,210,3.43233333,34.9376504,-82.1395442,34.9376504,-82.1395442
208,1487,"I-81, EXIT 36 NORTH",ROADRUNNER MARKET #6019,Greeneville                             ,TN,405,3.499,36.1804806,-82.81905689999999,36.1631574,-82.83098609999999
209,1492,"I-24, EXIT 174",MAPCO #3538,Chattanooga,TN,285,2.899,35.0457984,-85.3093995,35.0457984,-85.3093995
210,1507,"I-55, EXIT 5A",CIRCLE K #4703941,Memphis,TN,435,3.189,35.1495343,-90.0489801,35.1495343,-90.0489801
211,1516,I-27 EXIT 116,LOVES TRAVEL STOP #261,Amarillo,TX,585,3.23233333,35.1177114,-101.9071296,35.2219971,-101.8312969
212,1531,"I-74, EXIT 112 & SR-9",CircleK #4702365,Shelbyville,IN,375,3.509,39.5214373,-85.7769238,39.5214373,-85.7769238
213,1533,US-62,YESWAY #1157,Brownfield,TX,700,2.99233333,33.1807905,-102.2740395,33.1812035,-102.2743489
214,1546,"I-35, EXIT 86 & SR-85",SHELL,Dilley,TX,740,3.099,28.6674802,-99.1705887,28.6674802,-99.1705887
215,1548,US-287,TOOT N TOTUM #107,Dumas,TX,585,3.03233333,35.8653789,-101.9732236,35.8653789,-101.9732236
216,1552,US-59 & SR-16,STRIPES #40911,Freer,TX,625,3.099,27.882373,-98.6185775,27.8827965,-98.6177929
217,1555,"I-70, EXIT 405 & SR-59",SEIBERT TRAVEL PLAZA,Seibert,CO,800,3.499,39.2991591,-102.8690977,39.2991591,-102.8690977
218,1560,US-20 & SR-5,CATTREZ,Irving,NY,38,2.949,42.5784485,-79.10727969999999,42.5673417,-79.11263339999999
219,1562,"I-40, EXIT 108",I MART #108,Wildersville                            ,TN,435,3.099,35.7933189,-88.3918332,35.7814548,-88.3603243
220,1567,"I-235, EXIT 11",KUM & GO #4110,Des Moines,IA,320,3.02733333,41.5868417,-93.6249522,41.5868417,-93.6249522
221,1579,"I-15, EXIT 122 & I-90 MM220",FLYING J TRAVEL PLAZA #924- TOWN PUMP,Butte                                   ,MT,816,3.56566666,46.0038232,-112.5347776,46.0038232,-112.5347776
222,1582,I-40 EXIT 60,LOVES TRAVEL STOP #250,Amarillo,TX,585,3.314,35.1177114,-101.9071296,35.2219971,-101.8312969
223,1585,US-385 & CR-1910,Stripes 7Fleet #42498,Andrews,TX,710,3.369,32.31871580000001,-102.5457155,32.31871580000001,-102.5457155
224,1590,"I-80 & I-94, EXIT 15-A",ROAD RANGER #240,Lake Station,IN,365,3.559,41.5786937,-87.23983439999999,41.5750369,-87.23892459999999
225,1596,"I-40, EXIT 39",FLYING J #305,Jamestown,NM,580,3.44233333,35.4809842,-108.4328478,35.4373459,-108.4570183
226,1597,"I-70 & SR-519, EXIT 25/333",7-ELEVEN #36156,Eighty Four,PA,165,4.999,40.18260170000001,-80.13302639999999,40.18260170000001,-80.13302639999999
227,1599,"I-81, EXIT 10",ONVO TRAVEL PLAZA,Mc Graw,NY,220,3.449,42.5878798,-76.1302286,42.5961811,-76.09325969999999
228,1602,US-98,CIRCLE K #2723387,Beaumont,MS,620,3.56566666,31.1693496,-88.9200444,31.1693496,-88.9200444
229,1606,"I-5, EXIT 202",DONNAS TRAVEL PLAZA,Marysville,WA,962,4.559,48.0995396,-122.1886054,48.0517637,-122.1770818
230,1610,"I-95, EXIT 57",TA BALTIMORE TRAVEL CENTER,Baltimore                               ,MD,22,4.759,39.27768710000001,-76.5481317,39.2903848,-76.6121893
231,1618,US-33,GO MART FOOD STORE #33,Ripley                                  ,WV,44,3.499,38.7609234,-81.6939469,38.8186957,-81.71068509999999
232,1621,"I-65, EXIT 262B",CIRCLE K #2709337,Birmingham                              ,AL,615,3.489,33.5185892,-86.8103567,33.5185892,-86.8103567
233,1622,US-380 & SR-114/SR-101,RACEWAY #6973,Bridgeport,TX,630,2.78233333,33.2238917,-97.7686796,33.2101155,-97.75475519999999
234,1623,"I-70 & I-270, EXIT 278",SAPP BROS TRAVEL CENTER,Commerce City,CO,800,3.389,39.7843631,-104.904431,39.8083196,-104.9338675
235,1625,"I-26, EXIT 159",PILOT TRAVEL CENTERS #60,Bowman                                  ,SC,42,3.43233333,33.41699,-80.66637159999999,33.34876990000001,-80.6828713
236,1632,"I-10, EXIT 139 & SR-292",PILOT TRAVEL CENTERS #266,Las Cruces                              ,NM,640,3.19066666,32.2965151,-106.8102598,32.3199396,-106.7636538
237,1633,"I-35, EXIT 144",7-ELEVEN #36302,Von Ormy,TX,740,3.109,29.3095826,-98.6152072,29.2799247,-98.6539275
238,1634,"I-94, EXIT 322",PILOT TRAVEL CENTERS #40,Oak Creek,WI,444,3.889,42.87149600000001,-87.94443,42.8858503,-87.8631362
239,1644,"I-20, EXIT 235",ALLSUPS CONVENIENCE STORE #2414,Roscoe,TX,575,2.929,32.4350253,-100.5354759,32.445952,-100.5387183
240,1646,US-6  & US-31,SPEEDWAY #8310,Plymouth,IN,465,3.609,41.450159,-86.3082981,41.3436554,-86.3097278
241,1647,US-41 & SR-312,SPEEDWAY #8305,Hammond,IN,290,3.76566666,41.5833688,-87.5000412,41.5833688,-87.5000412
